6	,	33332.6
12	,	33292.8
18	,	33071.8
24	,	33022.9
30	,	32849.7
36	,	32807.9
42	,	32765.1
48	,	32649.8
54	,	32593
60	,	32576.8
66	,	32526.5
72	,	32469.6
78	,	32417.7
84	,	32370.4
90	,	32356.3
96	,	32271.7
102	,	32260.1
108	,	32246
114	,	32209.3
120	,	32188.1
126	,	32143.3
132	,	32108.1
138	,	32093
144	,	32093
150	,	32087.9
156	,	32072.8
162	,	32016.9
168	,	32016.9
174	,	31953
180	,	31952.5
186	,	31890.6
192	,	31457
198	,	31467.6
204	,	31114.2
210	,	31050.2
216	,	31040.6
222	,	31041.6
228	,	30962.6
234	,	30962.6
240	,	30935.9
246	,	30982.7
252	,	31031.6
258	,	31055.7
264	,	31072.9
270	,	31160
276	,	31213.8
282	,	31251.6
288	,	31275.3
294	,	31258.7
300	,	31263.2
306	,	31252.1
312	,	31268.7
318	,	31256.1
324	,	31253.1
330	,	31249.6
336	,	31274.3
342	,	31308
348	,	31314
354	,	31314
360	,	31250.1
366	,	31293.9
372	,	31289.9
378	,	31290.9
384	,	31269.2
390	,	31192.2
396	,	31209.8
402	,	31198.2
408	,	31198.2
414	,	31223.9
420	,	31222.4
426	,	31235.5
432	,	31239
438	,	31073.9
444	,	31083.9
450	,	31086
456	,	31100.1
462	,	31050.2
468	,	31038.1
474	,	31058.3
480	,	31072.4
486	,	31033.1
492	,	31065.8
498	,	31108.1
504	,	31112.6
510	,	31106.1
516	,	31080.9
522	,	31081.4
528	,	31074.4
534	,	31051.2
540	,	31023
546	,	31140.3
552	,	31207.3
558	,	31205.8
564	,	31246.1
570	,	31205.3
576	,	31202.3
582	,	31146.4
588	,	31118.2
594	,	31119.2
600	,	31155.9
606	,	31169
612	,	31185.7
618	,	31207.3
624	,	31254.1
630	,	31254.1
636	,	31206.8
642	,	31188.7
648	,	31175.1
654	,	31210.8
660	,	31221.4
666	,	31246.6
672	,	31297.9
678	,	31299.9
684	,	31299.4
690	,	31280.3
696	,	31176.6
702	,	31342.2
708	,	31443.9
714	,	31405.2
720	,	31405.2
